INFO 2022-10-17 17:35:11,530 autoreload 8774 139775671048000 Watching for file changes with StatReloader
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/views/generic/detail.py first seen with mtime 1664860970.9138129
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /usr/lib/python3.8/contextvars.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/urls/converters.py first seen with mtime 1664860970.9018123
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/template/loader_tags.py first seen with mtime 1664860970.8978121
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/routers.py first seen with mtime 1664862868.2870214
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/openapi_codec/__init__.py first seen with mtime 1500463635.0
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1664860970.84181
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/urllib3/util/ssl_match_hostname.py first seen with mtime 1665129274.848322
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreapi/codecs/display.py first seen with mtime 1665988122.3509755
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/certifi/core.py first seen with mtime 1665129274.8363216
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/indexes.py first seen with mtime 1664860970.869811
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1664860970.8978121
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /usr/lib/python3.8/urllib/request.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/auth/checks.py first seen with mtime 1664860970.4737952
DEBUG 2022-10-19 10:05:32,721 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework_swagger/renderers.py first seen with mtime 1665988122.6989827
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/abc.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/struct.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_auth/admin.py first seen with mtime 1503770467.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/sqlparse/exceptions.py first seen with mtime 1664860970.121781
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1664860970.8338096
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/checks/__init__.py first seen with mtime 1664860970.8378098
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/files/base.py first seen with mtime 1664860970.84181
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/dates.py first seen with mtime 1664860970.9058125
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/requests/adapters.py first seen with mtime 1665129275.020327
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/email/headerregistry.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/plistlib.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/__about__.py first seen with mtime 1664860921.7317846
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/PIL/Image.py first seen with mtime 1664862575.021526
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/migrations/operations/base.py first seen with mtime 1664860970.8658109
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/difflib.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/urls/resolvers.py first seen with mtime 1664860970.9058125
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/rest_framework/schemas/generators.py first seen with mtime 1664862868.3070216
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/handlers/base.py first seen with mtime 1664860970.84181
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /usr/lib/python3.8/asyncio/futures.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,722 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/admin/utils.py first seen with mtime 1664860970.3097885
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreapi/codecs/jsondata.py first seen with mtime 1665988122.3509755
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/bootstrap_modal_forms/utils.py first seen with mtime 1619536707.0
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/inspect.py first seen with mtime 1664860970.9098127
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /usr/lib/python3.8/json/decoder.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/integrations/dedupe.py first seen with mtime 1665982389.375561
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/sqlparse/sql.py first seen with mtime 1664860970.121781
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1664860970.8338096
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1664860970.8338096
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /usr/lib/python3.8/asyncio/queues.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1664860970.893812
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/__init__.py first seen with mtime 1664860970.8538103
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1664860970.9058125
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /usr/lib/python3.8/asyncio/log.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/functions/__init__.py first seen with mtime 1664860970.8738112
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1664860970.84181
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /usr/lib/python3.8/encodings/utf_8.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1664860970.8658109
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/idna/core.py first seen with mtime 1665129274.920324
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /usr/lib/python3.8/sre_compile.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,723 autoreload 10538 140394561468224 File /home/hp/Projects/Django/api-master/fbclone/apps/login/urls.py first seen with mtime 1665753034.847323
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/backports/zoneinfo/_version.py first seen with mtime 1664860970.1057804
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/PIL/_util.py first seen with mtime 1664862575.021526
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/defusedxml/__init__.py first seen with mtime 1665129275.0603282
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/string.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/xml/etree/ElementPath.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/_collections_abc.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/csv.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/PIL/TiffTags.py first seen with mtime 1664862575.0295262
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1664860970.8018084
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/manager.py first seen with mtime 1664860970.869811
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/integrations/argv.py first seen with mtime 1665982389.375561
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/os.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/unittest/signals.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/middleware/security.py first seen with mtime 1664860970.893812
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/uritemplate/orderedset.py first seen with mtime 1665988122.334975
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/admin/checks.py first seen with mtime 1664860970.3097885
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/warnings.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/integrations/django/__init__.py first seen with mtime 1665982389.379561
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /usr/lib/python3.8/xml/dom/domreg.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,724 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/itypes.py first seen with mtime 1665988121.954967
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1664860970.8378098
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/sentry_sdk/hub.py first seen with mtime 1665982389.371561
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1664860970.8778114
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1664860970.893812
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/http.py first seen with mtime 1664860970.9098127
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1664860970.9098127
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreapi/client.py first seen with mtime 1665988122.3469753
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/postgres/lookups.py first seen with mtime 1664860970.7058046
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/pygments/lexer.py first seen with mtime 1665129275.1403306
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/shortcuts.py first seen with mtime 1664860970.221785
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/jinja2/parser.py first seen with mtime 1665988121.9789677
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreapi/auth.py first seen with mtime 1665988122.3469753
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /usr/lib/python3.8/xml/etree/__init__.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/urllib3/util/wait.py first seen with mtime 1665129274.852322
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/db/backends/postgresql/schema.py first seen with mtime 1664860970.8618107
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /usr/lib/python3.8/glob.py first seen with mtime 1655929098.0
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1664860970.4297934
DEBUG 2022-10-19 10:05:32,725 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/urllib3/exceptions.py first seen with mtime 1665129274.8443217
DEBUG 2022-10-19 10:05:32,726 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/coreschema/utils.py first seen with mtime 1486549794.0
DEBUG 2022-10-19 10:05:32,726 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/core/checks/caches.py first seen with mtime 1664860970.8378098
DEBUG 2022-10-19 10:05:32,726 autoreload 10538 140394561468224 File /home/hp/.env/apienv/lib/python3.8/site-packages/django/test/html.py first seen with mtime 1664860970.9018123
